lead_id,lead_created_date,source_medium,default_channel_group,campaign_name,landing_page,service_interest,lead_status,is_mql,is_sql,became_customer,estimated_deal_value_usd,city,customer_type
DG1503,2026-02-06,(direct) / (none),Direct,direct_none,/portfolio,Portfolio Follow-up,Unqualified,No,No,No,0,Kathmandu,SME
DG1504,2026-02-06,(direct) / (none),Direct,direct_none,/services/business-website,Business Website,MQL,Yes,No,No,0,Bhaktapur,SME
DG1505,2026-02-06,partner_sites / referral,Referral,agency_partner_backlinks,/services/school-management-system,School Management System,MQL,Yes,No,No,0,Butwal,Startup
DG1506,2026-02-07,google / organic,Organic Search,organic_non_brand,/,General Website Inquiry,Working,No,No,No,0,Lalitpur,Professional Services
DG1507,2026-02-07,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,Working,No,No,No,0,Bhaktapur,SME
DG1508,2026-02-07,google / organic,Organic Search,organic_non_brand,/services/law-firm-management-system,Law Firm Management System,Working,No,No,No,0,Hetauda,Professional Services
DG1509,2026-02-07,google / cpc,Paid Search,google_website_service_leads,/blog/website-cost-nepal,Business Website,MQL,Yes,No,No,0,Lalitpur,Educational Institution
DG1510,2026-02-07,google / cpc,Paid Search,google_website_service_leads,/services/ecommerce-store,Ecommerce Store,SQL,Yes,Yes,No,0,Dharan,Educational Institution
DG1511,2026-02-07,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/contact,General Website Inquiry,MQL,Yes,No,No,0,Hetauda,Educational Institution
DG1512,2026-02-07,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/services/law-firm-management-system,Law Firm Management System,Working,No,No,No,0,Lalitpur,Professional Services
DG1513,2026-02-07,newsletter / email,Email,client_referral_nurture,/services/ecommerce-store,Ecommerce Store,Customer,Yes,Yes,Yes,506.16,Lalitpur,Retail Business
DG1514,2026-02-07,(direct) / (none),Direct,direct_none,/,General Website Inquiry,Unqualified,No,No,No,0,Dharan,Startup
DG1515,2026-02-07,partner_sites / referral,Referral,directory_referrals,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Hetauda,SME
DG1516,2026-02-08,google / organic,Organic Search,organic_non_brand,/services/school-management-system,School Management System,Working,No,No,No,0,Lalitpur,SME
DG1517,2026-02-08,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,Working,No,No,No,0,Hetauda,Professional Services
DG1518,2026-02-08,google / organic,Organic Search,organic_non_brand,/,General Website Inquiry,MQL,Yes,No,No,0,Birgunj,SME
DG1519,2026-02-08,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,MQL,Yes,No,No,0,Bhaktapur,SME
DG1520,2026-02-08,google / cpc,Paid Search,google_website_service_leads,/contact,General Website Inquiry,Working,No,No,No,0,Biratnagar,Educational Institution
DG1521,2026-02-08,google / cpc,Paid Search,google_website_service_leads,/services/business-website,Business Website,MQL,Yes,No,No,0,Chitwan,Educational Institution
DG1522,2026-02-08,facebook / paid_social,Paid Social,fb_business_website_awareness,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Biratnagar,Retail Business
DG1523,2026-02-08,facebook / paid_social,Paid Social,fb_business_website_awareness,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Biratnagar,Startup
DG1524,2026-02-08,facebook / paid_social,Paid Social,fb_business_website_awareness,/contact,General Website Inquiry,Working,No,No,No,0,Dharan,Educational Institution
DG1525,2026-02-08,newsletter / email,Email,client_referral_nurture,/services/business-website,Business Website,Working,No,No,No,0,Butwal,Startup
DG1526,2026-02-08,newsletter / email,Email,client_referral_nurture,/services/business-website,Business Website,Working,No,No,No,0,Hetauda,SME
DG1527,2026-02-08,(direct) / (none),Direct,direct_none,/services/ecommerce-store,Ecommerce Store,SQL,Yes,Yes,No,0,Dharan,Retail Business
DG1528,2026-02-08,partner_sites / referral,Referral,agency_partner_backlinks,/,General Website Inquiry,Working,No,No,No,0,Dharan,SME
DG1529,2026-02-09,google / organic,Organic Search,seo_service_pages,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Birgunj,Startup
DG1530,2026-02-09,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,Working,No,No,No,0,Bhaktapur,Educational Institution
DG1531,2026-02-09,google / organic,Organic Search,seo_service_pages,/services/school-management-system,School Management System,MQL,Yes,No,No,0,Lalitpur,Professional Services
DG1532,2026-02-09,google / organic,Organic Search,seo_service_pages,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Bhaktapur,SME
DG1533,2026-02-09,google / cpc,Paid Search,google_website_service_leads,/,General Website Inquiry,Working,No,No,No,0,Biratnagar,Educational Institution
DG1534,2026-02-09,google / cpc,Paid Search,google_website_service_leads,/blog/website-cost-nepal,Business Website,Customer,Yes,Yes,Yes,683.54,Dharan,Retail Business
DG1535,2026-02-09,google / cpc,Paid Search,google_website_service_leads,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Bhaktapur,Educational Institution
DG1536,2026-02-09,google / cpc,Paid Search,google_website_service_leads,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Kathmandu,Professional Services
DG1537,2026-02-09,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/contact,General Website Inquiry,MQL,Yes,No,No,0,Pokhara,SME
DG1538,2026-02-09,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Butwal,SME
DG1539,2026-02-09,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Dharan,SME
DG1540,2026-02-09,newsletter / email,Email,monthly_newsletter,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Hetauda,Educational Institution
DG1541,2026-02-09,(direct) / (none),Direct,direct_none,/services/business-website,Business Website,Working,No,No,No,0,Hetauda,Professional Services
DG1542,2026-02-09,(direct) / (none),Direct,direct_none,/services/school-management-system,School Management System,Working,No,No,No,0,Hetauda,Educational Institution
DG1543,2026-02-09,partner_sites / referral,Referral,directory_referrals,/services/seo-digital-marketing,Digital Marketing,Unqualified,No,No,No,0,Pokhara,Professional Services
DG1544,2026-02-10,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,MQL,Yes,No,No,0,Biratnagar,Educational Institution
DG1545,2026-02-10,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,MQL,Yes,No,No,0,Bhaktapur,Professional Services
DG1546,2026-02-10,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,Working,No,No,No,0,Chitwan,Retail Business
DG1547,2026-02-10,google / organic,Organic Search,seo_service_pages,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Dharan,Startup
DG1548,2026-02-10,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,MQL,Yes,No,No,0,Kathmandu,Professional Services
DG1549,2026-02-10,google / cpc,Paid Search,google_website_service_leads,/services/business-website,Business Website,Working,No,No,No,0,Pokhara,SME
DG1550,2026-02-10,google / cpc,Paid Search,google_website_service_leads,/,General Website Inquiry,SQL,Yes,Yes,No,0,Dharan,Professional Services
DG1551,2026-02-10,google / cpc,Paid Search,google_website_service_leads,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Bhaktapur,Retail Business
DG1552,2026-02-10,facebook / paid_social,Paid Social,fb_ecommerce_leads,/blog/website-cost-nepal,Business Website,Working,No,No,No,0,Butwal,Educational Institution
DG1553,2026-02-10,facebook / paid_social,Paid Social,fb_ecommerce_leads,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Pokhara,Educational Institution
DG1554,2026-02-10,newsletter / email,Email,monthly_newsletter,/services/school-management-system,School Management System,MQL,Yes,No,No,0,Pokhara,Retail Business
DG1555,2026-02-10,newsletter / email,Email,monthly_newsletter,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Hetauda,Professional Services
DG1556,2026-02-10,(direct) / (none),Direct,direct_none,/portfolio,Portfolio Follow-up,MQL,Yes,No,No,0,Hetauda,SME
DG1557,2026-02-10,partner_sites / referral,Referral,directory_referrals,/,General Website Inquiry,Working,No,No,No,0,Biratnagar,Startup
DG1558,2026-02-11,google / organic,Organic Search,seo_service_pages,/services/ecommerce-store,Ecommerce Store,SQL,Yes,Yes,No,0,Birgunj,Startup
DG1559,2026-02-11,google / organic,Organic Search,seo_service_pages,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Dharan,SME
DG1560,2026-02-11,google / organic,Organic Search,seo_service_pages,/services/school-management-system,School Management System,MQL,Yes,No,No,0,Lalitpur,SME
DG1561,2026-02-11,google / organic,Organic Search,seo_service_pages,/blog/website-cost-nepal,Business Website,Working,No,No,No,0,Butwal,SME
DG1562,2026-02-11,google / cpc,Paid Search,google_ecommerce_leads,/services/school-management-system,School Management System,Working,No,No,No,0,Hetauda,Educational Institution
DG1563,2026-02-11,google / cpc,Paid Search,google_ecommerce_leads,/services/business-website,Business Website,Unqualified,No,No,No,0,Lalitpur,Professional Services
DG1564,2026-02-11,google / cpc,Paid Search,google_ecommerce_leads,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Hetauda,Professional Services
DG1565,2026-02-11,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/,General Website Inquiry,Unqualified,No,No,No,0,Kathmandu,Professional Services
DG1566,2026-02-11,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/services/business-website,Business Website,Working,No,No,No,0,Pokhara,Professional Services
DG1567,2026-02-11,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/services/seo-digital-marketing,Digital Marketing,Unqualified,No,No,No,0,Birgunj,Startup
DG1568,2026-02-11,newsletter / email,Email,monthly_newsletter,/contact,General Website Inquiry,Working,No,No,No,0,Kathmandu,Retail Business
DG1569,2026-02-11,(direct) / (none),Direct,direct_none,/portfolio,Portfolio Follow-up,SQL,Yes,Yes,No,0,Kathmandu,Professional Services
DG1570,2026-02-11,(direct) / (none),Direct,direct_none,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Pokhara,SME
DG1571,2026-02-11,partner_sites / referral,Referral,directory_referrals,/services/school-management-system,School Management System,MQL,Yes,No,No,0,Pokhara,Retail Business
DG1572,2026-02-12,google / organic,Organic Search,organic_non_brand,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Chitwan,Retail Business
DG1573,2026-02-12,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,SQL,Yes,Yes,No,0,Butwal,Retail Business
DG1574,2026-02-12,google / organic,Organic Search,organic_non_brand,/blog/website-cost-nepal,Business Website,SQL,Yes,Yes,No,0,Pokhara,Startup
DG1575,2026-02-12,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,MQL,Yes,No,No,0,Pokhara,Startup
DG1576,2026-02-12,google / organic,Organic Search,organic_non_brand,/blog/website-cost-nepal,Business Website,SQL,Yes,Yes,No,0,Bhaktapur,Retail Business
DG1577,2026-02-12,google / cpc,Paid Search,google_ecommerce_leads,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Lalitpur,Retail Business
DG1578,2026-02-12,google / cpc,Paid Search,google_ecommerce_leads,/,General Website Inquiry,Working,No,No,No,0,Lalitpur,SME
DG1579,2026-02-12,google / cpc,Paid Search,google_ecommerce_leads,/,General Website Inquiry,Unqualified,No,No,No,0,Pokhara,SME
DG1580,2026-02-12,google / cpc,Paid Search,google_ecommerce_leads,/,General Website Inquiry,SQL,Yes,Yes,No,0,Dharan,SME
DG1581,2026-02-12,facebook / paid_social,Paid Social,fb_business_website_awareness,/services/school-management-system,School Management System,Working,No,No,No,0,Birgunj,Startup
DG1582,2026-02-12,facebook / paid_social,Paid Social,fb_business_website_awareness,/services/ecommerce-store,Ecommerce Store,Unqualified,No,No,No,0,Pokhara,Educational Institution
DG1583,2026-02-12,newsletter / email,Email,client_referral_nurture,/contact,General Website Inquiry,Working,No,No,No,0,Lalitpur,SME
DG1584,2026-02-12,newsletter / email,Email,client_referral_nurture,/services/business-website,Business Website,MQL,Yes,No,No,0,Bhaktapur,Professional Services
DG1585,2026-02-12,(direct) / (none),Direct,direct_none,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Biratnagar,Educational Institution
DG1586,2026-02-13,google / organic,Organic Search,organic_non_brand,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Biratnagar,SME
DG1587,2026-02-13,google / organic,Organic Search,organic_non_brand,/services/seo-digital-marketing,Digital Marketing,Customer,Yes,Yes,Yes,752.54,Pokhara,SME
DG1588,2026-02-13,google / organic,Organic Search,organic_non_brand,/,General Website Inquiry,Unqualified,No,No,No,0,Pokhara,Professional Services
DG1589,2026-02-13,google / organic,Organic Search,organic_non_brand,/,General Website Inquiry,Customer,Yes,Yes,Yes,315.09,Bhaktapur,Retail Business
DG1590,2026-02-13,google / cpc,Paid Search,google_ecommerce_leads,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Chitwan,Professional Services
DG1591,2026-02-13,google / cpc,Paid Search,google_ecommerce_leads,/,General Website Inquiry,Working,No,No,No,0,Lalitpur,Startup
DG1592,2026-02-13,google / cpc,Paid Search,google_ecommerce_leads,/services/business-website,Business Website,SQL,Yes,Yes,No,0,Butwal,Retail Business
DG1593,2026-02-13,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/services/business-website,Business Website,Working,No,No,No,0,Birgunj,Educational Institution
DG1594,2026-02-13,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/services/business-website,Business Website,Working,No,No,No,0,Pokhara,Retail Business
DG1595,2026-02-13,newsletter / email,Email,client_referral_nurture,/blog/website-cost-nepal,Business Website,MQL,Yes,No,No,0,Dharan,Startup
DG1596,2026-02-13,newsletter / email,Email,client_referral_nurture,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Biratnagar,SME
DG1597,2026-02-13,(direct) / (none),Direct,direct_none,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Pokhara,Retail Business
DG1598,2026-02-13,(direct) / (none),Direct,direct_none,/services/school-management-system,School Management System,MQL,Yes,No,No,0,Pokhara,Retail Business
DG1599,2026-02-13,(direct) / (none),Direct,direct_none,/portfolio,Portfolio Follow-up,SQL,Yes,Yes,No,0,Birgunj,Educational Institution
DG1600,2026-02-13,partner_sites / referral,Referral,agency_partner_backlinks,/,General Website Inquiry,Working,No,No,No,0,Pokhara,Professional Services
DG1601,2026-02-13,partner_sites / referral,Referral,agency_partner_backlinks,/contact,General Website Inquiry,MQL,Yes,No,No,0,Biratnagar,Retail Business
DG1602,2026-02-14,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,MQL,Yes,No,No,0,Kathmandu,Retail Business
DG1603,2026-02-14,google / organic,Organic Search,seo_service_pages,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Birgunj,Professional Services
DG1604,2026-02-14,google / organic,Organic Search,seo_service_pages,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Chitwan,Retail Business
DG1605,2026-02-14,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,Unqualified,No,No,No,0,Dharan,Educational Institution
DG1606,2026-02-14,google / organic,Organic Search,seo_service_pages,/portfolio,Portfolio Follow-up,MQL,Yes,No,No,0,Biratnagar,Startup
DG1607,2026-02-14,google / cpc,Paid Search,google_website_service_leads,/,General Website Inquiry,SQL,Yes,Yes,No,0,Bhaktapur,Professional Services
DG1608,2026-02-14,google / cpc,Paid Search,google_website_service_leads,/,General Website Inquiry,SQL,Yes,Yes,No,0,Dharan,SME
DG1609,2026-02-14,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/contact,General Website Inquiry,SQL,Yes,Yes,No,0,Kathmandu,Professional Services
DG1610,2026-02-14,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Hetauda,Educational Institution
